DATE,GOLDAMGBD228NLBM,GOLDPMGBD228NLBM,GVZCLS,VXGDXCLS,BAMLH0A0HYM2,SP500
2014-11-17,1187.000,1182.500,23.37,49.44,4.46,2041.32
2014-11-18,1202.000,1192.750,23.97,47.48,4.53,2051.80
2014-11-19,1200.750,1196.000,24.26,52.82,4.57,2048.72
2014-11-20,1194.000,1190.000,21.50,51.63,4.61,2052.75
2014-11-21,1193.250,1203.750,21.23,49.80,4.54,2063.50
2014-11-24,1196.000,1197.500,20.64,49.53,4.54,2069.41
2014-11-25,1202.250,1199.000,20.67,47.76,4.54,2067.03
2014-11-26,1195.750,1197.500,21.24,46.49,4.56,2072.83
2014-11-27,1196.500,1194.750,.,.,4.56,.
2014-11-28,1184.500,1182.750,25.17,50.47,4.64,2067.56
2014-12-01,1178.750,1194.000,22.33,51.06,4.82,2053.44
2014-12-02,1197.000,1195.000,21.29,50.64,4.82,2066.55
2014-12-03,1203.250,1204.750,20.62,50.02,4.81,2074.33
2014-12-04,1204.000,1209.000,20.29,49.28,4.83,2071.92
2014-12-05,1204.500,1194.000,20.02,48.64,4.77,2075.37
2014-12-08,1195.250,1193.000,19.62,50.63,4.87,2060.31
2014-12-09,1206.500,1227.000,20.04,49.22,5.06,2059.82
2014-12-10,1228.250,1229.000,19.27,51.86,5.21,2026.14
2014-12-11,1219.500,1216.250,19.11,52.38,5.25,2035.33
2014-12-12,1223.500,1217.000,19.66,54.11,5.47,2002.33
2014-12-15,1210.750,1209.250,20.95,57.12,5.52,1989.63
2014-12-16,1199.250,1202.500,22.08,56.85,5.71,1972.74
2014-12-17,1199.00,1195.75,20.90,55.37,5.48,2012.89
2014-12-18,1210.750,1199.000,19.28,51.70,5.15,2061.23
2014-12-19,1197.500,1195.500,18.68,51.25,5.09,2070.65
2014-12-22,1195.250,1195.250,20.26,52.20,5.03,2078.54
2014-12-23,1179.500,1175.750,19.76,51.44,4.94,2082.17
2014-12-24,1177.000,.,19.37,51.56,4.93,2081.88
2014-12-25,.,.,.,.,.,.
2014-12-26,.,.,18.92,50.68,4.93,2088.77
2014-12-29,1194.000,1185.500,20.15,51.48,4.96,2090.57
2014-12-30,1186.500,1206.000,19.48,50.65,4.98,2080.35
2014-12-31,1199.250,.,20.08,50.07,5.04,2058.90
2015-01-01,.,.,.,.,.,.
2015-01-02,1184.250,1172.000,20.23,49.99,5.08,2058.20
2015-01-05,1192.000,1200.000,21.26,51.13,5.21,2020.58
2015-01-06,1211.000,1210.250,20.78,50.34,5.37,2002.61
2015-01-07,1213.750,1210.500,20.35,49.78,5.31,2025.90
2015-01-08,1206.500,1215.500,19.20,48.78,5.17,2062.14
2015-01-09,1211.250,1217.750,18.44,47.80,5.20,2044.81
2015-01-12,1222.000,1226.500,17.65,48.39,5.27,2028.26
2015-01-13,1239.000,1231.500,17.63,47.15,5.28,2023.03
2015-01-14,1228.750,1235.000,18.52,48.33,5.39,2011.27
2015-01-15,1235.250,1259.000,21.83,51.43,5.42,1992.67
2015-01-16,1258.250,1277.500,22.66,49.47,.,2019.42
2015-01-19,1275.500,1273.750,.,.,5.39,.
2015-01-20,1292.250,1288.750,23.43,49.90,5.39,2022.55
2015-01-21,1298.000,1293.500,22.34,49.24,5.36,2032.12
2015-01-22,1287.000,1295.750,21.25,47.82,5.27,2063.15
2015-01-23,1293.500,1294.750,20.62,46.26,5.30,2051.82
2015-01-26,1282.750,1281.250,20.04,46.22,5.26,2057.09
2015-01-27,1279.000,1288.500,20.16,44.70,5.29,2029.55
2015-01-28,1287.000,1288.000,19.31,44.34,5.31,2002.16
2015-01-29,1275.500,1268.750,20.25,45.78,5.28,2021.25
2015-01-30,1263.500,1260.250,19.65,40.91,5.37,1994.99
2015-02-02,1274.250,1272.500,20.33,44.60,5.26,2020.85
2015-02-03,1281.000,1264.250,20.30,43.61,5.11,2050.03
2015-02-04,1269.250,1268.500,20.36,43.84,5.05,2041.51
2015-02-05,1263.750,1259.250,20.06,43.26,4.99,2062.52
2015-02-06,1264.000,1241.000,20.59,44.34,4.78,2055.47
2015-02-09,1242.250,1238.500,20.30,45.99,4.80,2046.74
2015-02-10,1237.500,1234.500,19.71,45.71,4.75,2068.59
2015-02-11,1235.500,1223.750,20.07,46.46,4.76,2068.53
2015-02-12,1225.250,1222.500,19.31,44.58,4.74,2088.48
2015-02-13,1225.750,1232.500,18.49,44.32,4.71,2096.99
2015-02-16,1233.500,1229.250,.,.,4.69,.
2015-02-17,1221.750,1209.500,19.61,45.46,4.57,2100.34
2015-02-18,1206.500,1206.000,19.54,44.80,4.62,2099.68
2015-02-19,1217.750,1209.500,18.62,42.52,4.58,2097.45
2015-02-20,1203.500,1208.250,19.26,41.99,4.53,2110.30
2015-02-23,1193.500,1204.500,19.40,41.21,4.56,2109.66
2015-02-24,1195.500,1192.500,18.77,38.13,4.58,2115.48
2015-02-25,1206.500,1204.750,17.40,37.54,4.54,2113.86
2015-02-26,1220.000,1208.250,16.65,34.71,4.43,2110.74
2015-02-27,1205.000,1214.000,15.91,34.24,4.43,2104.50
2015-03-02,1216.750,1212.500,16.38,34.79,4.38,2117.39
2015-03-03,1207.750,1212.750,16.76,34.99,4.38,2107.78
2015-03-04,1204.250,1199.500,16.66,36.94,4.44,2098.53
2015-03-05,1199.750,1202.000,16.90,36.15,4.46,2101.04
2015-03-06,1196.500,1175.750,18.43,39.11,4.42,2071.26
2015-03-09,1173.750,1168.500,17.58,40.53,4.51,2079.43
2015-03-10,1161.000,1162.000,18.97,41.25,4.66,2044.16
2015-03-11,1158.750,1150.00,20.01,41.88,4.61,2040.24
2015-03-12,1161.250,1152.250,19.07,40.30,4.62,2065.95
2015-03-13,1156.500,1152.000,18.90,41.00,4.68,2053.40
2015-03-16,1157.000,1150.750,19.14,41.56,4.72,2081.19
2015-03-17,1154.750,1150.750,20.83,41.42,4.79,2074.28
2015-03-18,1149.000,1147.250,18.65,39.71,4.91,2099.50
2015-03-19,1164.000,1166.000,17.25,38.77,4.79,2089.27
2015-03-20,1171.750,1183.100,17.21,36.79,4.81,2108.10
2015-03-23,1181.400,1186.250,17.26,37.07,4.82,2104.42
2015-03-24,1193.250,1191.500,16.84,36.05,4.81,2091.50
2015-03-25,1192.550,1195.600,16.38,36.10,4.76,2061.05
2015-03-26,1209.400,1203.15,16.02,36.76,4.74,2056.15
2015-03-27,1198.000,1195.750,15.83,37.50,4.76,2061.02
2015-03-30,1187.400,1185.500,16.64,38.16,4.73,2086.24
2015-03-31,1179.250,1187.000,16.34,37.93,4.82,2067.89
2015-04-01,1181.250,1197.000,16.04,37.76,4.86,2059.69
2015-04-02,1201.500,1198.500,16.01,46.17,4.82,2066.96
2015-04-03,.,.,.,.,.,.
2015-04-06,.,.,15.74,36.73,4.80,2080.62
2015-04-07,1208.500,1211.000,15.20,36.65,4.72,2076.33
2015-04-08,1211.100,1207.250,14.79,36.74,4.67,2081.90
2015-04-09,1196.000,1194.800,15.00,37.08,4.62,2091.18
2015-04-10,1201.900,1207.350,14.23,36.54,4.60,2102.06
2015-04-13,1197.850,1198.900,14.79,37.45,4.60,2092.43
2015-04-14,1191.450,1194.750,15.18,37.00,4.62,2095.84
2015-04-15,1189.850,1192.900,14.60,36.86,4.58,2106.63
2015-04-16,1204.600,1204.350,14.54,36.54,4.61,2104.99
2015-04-17,1204.550,1203.350,14.47,36.32,4.66,2081.18
2015-04-20,1203.250,1196.500,15.39,35.74,4.60,2100.40
2015-04-21,1197.700,1195.300,15.04,35.53,4.57,2097.29
2015-04-22,1202.400,1189.250,15.79,35.80,4.53,2107.96
2015-04-23,1187.750,1185.750,15.87,35.62,4.55,2112.93
2015-04-24,1192.150,1183.000,16.39,35.65,4.56,2117.69
2015-04-27,1182.750,1200.000,16.42,35.52,4.55,2108.92
2015-04-28,1201.400,1209.000,16.19,35.48,4.52,2114.76
2015-04-29,1204.800,1209.000,15.95,35.33,4.53,2106.85
2015-04-30,1204.300,1180.250,16.76,35.90,4.59,2085.51
2015-05-01,1179.000,1175.950,17.29,34.84,4.53,2108.29
2015-05-04,.,.,17.62,35.45,4.51,2114.49
2015-05-05,1187.400,1197.000,17.15,35.13,4.48,2089.46
2015-05-06,1191.250,1194.250,17.53,36.00,4.50,2080.15
2015-05-07,1183.000,1187.000,17.91,36.38,4.55,2088.00
2015-05-08,1185.250,1186.000,15.84,33.96,4.53,2116.10
2015-05-11,1184.750,1189.250,15.94,33.14,4.45,2105.33
2015-05-12,1184.450,1191.500,15.63,31.91,4.56,2099.12
2015-05-13,1193.000,1210.500,15.93,32.21,4.51,2098.48
2015-05-14,1214.750,1225.000,16.21,30.68,4.52,2121.10
2015-05-15,1216.300,1220.500,15.48,30.31,4.55,2122.73
2015-05-18,1228.150,1223.500,15.81,29.71,4.49,2129.20
2015-05-19,1219.650,1214.300,15.88,31.10,4.46,2127.83
2015-05-20,1206.750,1210.500,15.25,30.59,4.49,2125.85
2015-05-21,1209.600,1205.000,14.62,30.80,4.51,2130.82
2015-05-22,1211.000,1204.100,14.19,30.10,4.47,2126.06
2015-05-25,.,.,.,.,.,.
2015-05-26,1194.000,1185.400,15.22,31.82,4.51,2104.20
2015-05-27,1187.850,1185.850,14.08,31.79,4.48,2123.48
2015-05-28,1189.450,1185.000,14.51,31.33,4.50,2120.79
2015-05-29,1190.400,1191.400,13.99,30.85,4.52,2107.39
2015-06-01,1187.300,1199.900,14.88,31.84,4.52,2111.73
2015-06-02,1188.750,1192.800,14.86,31.71,4.49,2109.60
2015-06-03,1186.600,1190.000,15.15,31.70,4.46,2114.07
2015-06-04,1182.450,1176.000,16.01,32.00,4.56,2095.84
2015-06-05,1175.900,1164.600,15.12,31.54,4.56,2092.83
2015-06-08,1173.400,1172.800,15.14,32.41,4.61,2079.28
2015-06-09,1181.000,1177.400,14.83,31.15,4.66,2080.15
2015-06-10,1186.000,1188.500,14.37,30.21,4.60,2105.20
2015-06-11,1180.500,1178.500,14.30,30.09,4.62,2108.86
2015-06-12,1179.250,1182.800,13.99,30.16,4.63,2094.11
2015-06-15,1178.250,1181.400,14.34,31.35,4.71,2084.43
2015-06-16,1182.100,1177.750,14.36,32.05,4.77,2096.29
2015-06-17,1178.500,1178.000,13.58,30.61,4.76,2100.44
2015-06-18,1198.000,1201.850,13.53,30.02,4.71,2121.24
2015-06-19,1198.150,1203.400,13.26,29.76,4.73,2109.99
2015-06-22,1193.700,1185.500,13.85,30.03,4.62,2122.85
2015-06-23,1183.350,1178.000,13.89,29.54,4.62,2124.20
2015-06-24,1175.750,1173.750,13.83,29.29,4.66,2108.58
2015-06-25,1174.600,1172.650,13.12,28.86,4.67,2102.31
2015-06-26,1174.400,1170.500,13.22,29.01,4.65,2101.49
2015-06-29,1176.500,1176.000,14.50,30.05,4.91,2057.64
2015-06-30,1175.000,1171.000,15.34,30.68,5.00,2063.11
2015-07-01,1171.700,1168.000,14.86,30.34,4.88,2077.42
2015-07-02,1164.300,1165.250,14.42,30.51,4.91,2076.78
2015-07-03,1168.250,1167.950,.,.,4.91,.
2015-07-06,1164.250,1166.000,14.25,31.40,5.07,2068.76
2015-07-07,1166.250,1156.250,15.23,33.61,5.13,2081.34
2015-07-08,1154.250,1158.500,15.78,34.45,5.21,2046.68
2015-07-09,1162.100,1164.250,15.47,34.05,5.11,2051.31
2015-07-10,1162.400,1159.300,14.42,33.65,4.97,2076.62
2015-07-13,1154.950,1154.000,13.43,31.13,4.93,2099.60
2015-07-14,1153.200,1157.400,13.25,30.29,4.94,2108.95
2015-07-15,1154.750,1147.400,14.35,31.09,4.93,2107.40
2015-07-16,1145.100,1144.400,14.05,30.96,4.91,2124.29
2015-07-17,1143.000,1132.800,16.32,34.73,4.95,2126.64
2015-07-20,1115.000,1104.600,19.73,45.98,4.96,2128.28
2015-07-21,1108.000,1105.600,19.56,46.74,5.06,2119.21
2015-07-22,1096.800,1088.600,19.59,47.31,5.16,2114.15
2015-07-23,1101.650,1097.400,19.39,48.03,5.21,2102.15
2015-07-24,1083.750,1080.800,19.27,57.08,5.32,2079.65
2015-07-27,1098.600,1100.000,20.06,57.87,5.49,2067.64
2015-07-28,1095.600,1096.200,18.40,54.61,5.44,2093.25
2015-07-29,1096.750,1090.250,17.22,52.34,5.33,2108.57
2015-07-30,1085.650,1087.500,17.07,50.21,5.26,2108.63
2015-07-31,1080.050,1098.400,16.79,48.22,5.36,2103.84
2015-08-03,1093.000,1091.900,17.58,50.19,5.45,2098.04
2015-08-04,1092.600,1090.650,17.24,49.00,5.41,2093.32
2015-08-05,1086.500,1085.100,17.74,49.45,5.29,2099.84
2015-08-06,1085.000,1089.750,17.25,52.52,5.40,2083.56
2015-08-07,1091.350,1093.500,16.59,50.34,5.52,2077.57
2015-08-10,1094.800,1097.000,16.41,50.97,5.51,2104.18
2015-08-11,1113.250,1108.250,16.53,51.27,5.67,2084.07
2015-08-12,1116.800,1119.000,16.80,50.38,5.79,2086.05
2015-08-13,1117.350,1116.750,15.84,52.35,5.66,2083.39
2015-08-14,1116.750,1118.250,15.59,51.51,5.52,2091.54
2015-08-17,1117.300,1118.800,15.40,52.80,5.58,2102.44
2015-08-18,1119.150,1111.450,15.84,52.33,5.56,2096.92
2015-08-19,1123.200,1126.150,15.96,52.40,5.68,2079.61
2015-08-20,1137.950,1147.700,16.87,52.44,5.75,2035.73
2015-08-21,1149.350,1156.500,18.48,53.99,5.86,1970.89
2015-08-24,1153.500,1166.500,21.26,59.80,6.14,1893.21
2015-08-25,1154.250,1137.500,20.20,60.28,5.90,1867.61
2015-08-26,1134.400,1120.750,20.03,63.41,5.91,1940.51
2015-08-27,1128.500,1119.000,18.74,61.48,5.80,1987.66
2015-08-28,1125.500,1135.000,18.80,62.70,5.72,1988.87
2015-08-31,.,.,19.34,62.85,5.70,1972.18
2015-09-01,1141.900,1142.300,19.65,63.95,5.78,1913.85
2015-09-02,1140.000,1137.750,18.65,63.56,5.73,1948.86
2015-09-03,1130.050,1128.000,18.57,62.27,5.70,1951.13
2015-09-04,1125.000,1118.250,18.62,61.58,5.74,1921.22
2015-09-07,1121.000,1119.500,.,.,5.74,.
2015-09-08,1120.850,1121.150,18.31,59.86,5.64,1969.41
2015-09-09,1122.300,1109.850,17.80,58.52,5.59,1942.04
2015-09-10,1107.750,1109.500,16.89,54.37,5.58,1952.29
2015-09-11,1106.350,1100.250,17.38,53.51,5.62,1961.05
2015-09-14,1108.000,1104.800,17.63,55.93,5.62,1953.03
2015-09-15,1105.500,1105.950,17.69,54.54,5.54,1978.09
2015-09-16,1109.750,1117.600,18.05,59.16,5.59,1995.31
2015-09-17,1118.150,1117.500,16.63,51.39,5.71,1990.20
2015-09-18,1136.000,1141.500,16.46,50.42,5.80,1958.03
2015-09-21,1136.850,1133.250,16.59,48.73,5.77,1966.97
2015-09-22,1129.300,1122.900,17.35,51.61,5.98,1942.74
2015-09-23,1124.600,1131.350,17.34,51.14,5.98,1938.76
2015-09-24,1134.450,1154.500,19.26,53.03,6.14,1932.24
2015-09-25,1145.500,1146.650,18.33,52.95,6.15,1931.34
2015-09-28,1137.500,1131.050,18.28,56.32,6.48,1881.77
2015-09-29,1124.600,1132.100,17.67,56.35,6.60,1884.09
2015-09-30,1122.500,1114.000,17.47,54.60,6.62,1920.03
2015-10-01,1114.200,1119.000,16.90,53.89,6.67,1923.82
2015-10-02,1106.300,1140.750,16.71,55.15,6.83,1951.36
2015-10-05,1134.350,1139.750,16.68,53.59,6.62,1987.05
2015-10-06,1136.900,1147.500,17.54,52.41,6.52,1979.92
2015-10-07,1147.900,1144.600,17.13,51.30,6.32,1995.83
2015-10-08,1143.300,1140.000,16.91,51.67,6.26,2013.43
2015-10-09,1151.500,1151.550,16.92,50.48,6.13,2014.89
2015-10-12,1164.200,1164.900,16.24,51.95,6.13,2017.46
2015-10-13,1154.400,1165.200,17.14,51.64,6.24,2003.69
2015-10-14,1173.700,1173.900,18.35,51.87,6.31,1994.24
2015-10-15,1183.350,1184.250,17.90,50.76,6.26,2023.86
2015-10-16,1176.350,1180.850,16.59,49.81,6.18,2033.11
2015-10-19,1171.650,1175.400,16.94,51.20,6.16,2033.66
2015-10-20,1173.700,1177.750,16.79,51.84,6.06,2030.77
2015-10-21,1174.400,1167.100,15.90,53.34,6.07,2018.94
2015-10-22,1166.450,1167.000,15.59,51.18,6.10,2052.51
2015-10-23,1171.550,1161.250,15.59,51.34,5.97,2075.15
2015-10-26,1168.500,1166.400,15.78,51.26,6.00,2071.18
2015-10-27,1165.750,1165.700,15.30,50.70,6.07,2065.89
2015-10-28,1171.500,1179.600,15.63,51.25,5.97,2090.35
2015-10-29,1159.000,1148.600,15.77,48.65,5.89,2089.41
2015-10-30,1147.750,1142.350,15.39,48.77,5.88,2079.36
2015-11-02,1135.800,1134.000,15.28,48.57,5.84,2104.05
2015-11-03,1130.900,1123.100,17.19,48.30,5.77,2109.79
2015-11-04,1118.000,1114.700,18.02,47.94,5.73,2102.31
2015-11-05,1107.300,1106.300,17.82,48.44,5.80,2099.93
2015-11-06,1107.700,1088.900,17.36,48.68,5.82,2099.20
2015-11-09,1095.600,1089.600,17.55,49.35,5.94,2078.58
2015-11-10,1092.500,1087.100,17.36,49.62,6.02,2081.72
2015-11-11,1088.600,1085.900,17.89,49.63,6.02,2075.00
2015-11-12,1087.600,1087.400,18.47,49.87,6.13,2045.97
2015-11-13,1083.750,1081.500,18.29,50.17,6.24,2023.04
2015-11-16,1094.500,1084.750,18.50,47.39,6.28,2053.19
2015-11-17,1080.800,1079.200,20.17,49.00,6.19,2050.44
2015-11-18,1070.500,1067.750,19.40,48.72,6.20,2083.58
2015-11-19,1073.100,1082.600,18.04,48.84,6.28,2081.24
2015-11-20,1085.150,1081.750,17.26,48.52,6.32,2089.17
2015-11-23,1068.350,1070.500,17.70,49.69,6.35,2086.59
2015-11-24,1073.000,1076.400,16.72,48.06,6.41,2089.14
2015-11-25,1072.200,1068.000,16.39,47.02,6.37,2088.87
2015-11-26,1070.500,1071.000,.,.,6.37,.
2015-11-27,1064.650,1057.400,17.16,47.77,6.38,2090.11
2015-11-30,1055.650,1061.900,16.91,48.48,6.40,2080.41
2015-12-01,1069.250,1065.400,16.62,46.85,6.40,2102.63
2015-12-02,1066.900,1055.400,17.36,47.31,6.34,2079.51
2015-12-03,1050.600,1055.450,17.76,48.07,6.32,2049.62
2015-12-04,1063.000,1079.250,15.96,45.50,6.37,2091.69
2015-12-07,1082.700,1075.800,16.23,47.12,6.51,2077.07
2015-12-08,1071.750,1072.100,16.12,47.60,6.65,2063.59
2015-12-09,1078.400,1081.000,17.39,48.13,6.72,2047.62
2015-12-10,1072.000,1071.000,17.07,47.56,6.71,2052.23
2015-12-11,1067.200,1072.500,18.16,49.06,7.10,2012.37
2015-12-14,1068.000,1068.250,19.05,51.61,7.33,2021.94
2015-12-15,1069.150,1061.500,18.09,51.08,7.09,2043.41
2015-12-16,1065.750,1075.250,15.41,48.07,6.98,2073.07
2015-12-17,1065.850,1049.400,16.06,49.81,7.01,2041.89
2015-12-18,1055.250,1062.500,15.06,50.23,7.20,2005.55
2015-12-21,1071.150,1078.750,15.32,45.65,7.25,2021.15
2015-12-22,1077.000,1074.900,15.17,44.60,7.15,2038.97
2015-12-23,1071.500,1068.250,14.94,43.79,7.05,2064.29
2015-12-24,1071.900,.,15.02,42.10,7.05,2060.99
2015-12-25,.,.,.,.,.,.
2015-12-28,.,.,16.06,43.98,7.07,2056.50
2015-12-29,1067.250,1070.100,15.22,43.00,6.96,2078.36
2015-12-30,1067.800,1060.000,15.25,42.85,6.95,2063.36
2015-12-31,1062.250,.,14.99,43.17,6.95,2043.94
2016-01-01,.,.,.,.,.,.
2016-01-04,1072.700,1082.250,16.07,45.05,7.10,2012.66
2016-01-05,1078.000,1077.000,15.20,43.77,7.03,2016.71
2016-01-06,1083.850,1091.400,16.30,44.26,7.11,1990.26
2016-01-07,1096.000,1106.350,17.42,45.68,7.24,1943.09
2016-01-08,1097.450,1101.850,17.62,44.98,7.23,1922.03
2016-01-11,1104.700,1100.750,16.43,43.85,7.31,1923.67
2016-01-12,1094.850,1085.400,16.61,44.95,7.38,1938.68
2016-01-13,1081.800,1088.150,16.99,46.22,7.50,1890.28
2016-01-14,1090.750,1088.400,16.16,45.33,7.57,1921.84
2016-01-15,1081.100,1093.750,17.42,48.95,7.89,1880.33
2016-01-18,1090.450,1089.200,.,.,7.90,.
2016-01-19,1087.000,1086.250,16.17,50.53,7.88,1881.33
2016-01-20,1093.200,1101.750,16.56,50.32,8.27,1859.33
2016-01-21,1096.800,1096.500,16.77,49.27,8.13,1868.99
2016-01-22,1097.650,1096.250,15.91,47.51,7.87,1906.90
2016-01-25,1103.700,1106.600,17.13,48.93,7.85,1877.08
2016-01-26,1114.700,1113.600,17.26,45.43,7.83,1903.63
2016-01-27,1116.500,1116.250,16.71,44.50,7.78,1882.95
2016-01-28,1119.000,1114.000,15.41,44.72,7.75,1893.36
2016-01-29,1112.900,1111.800,15.73,43.11,7.74,1940.24
2016-02-01,1122.000,1126.500,16.81,42.81,7.79,1939.38
2016-02-02,1123.600,1128.500,16.20,44.34,7.98,1903.03
2016-02-03,1130.000,1132.000,17.84,47.27,8.03,1912.53
2016-02-04,1146.250,1156.350,17.39,50.24,8.03,1915.45
2016-02-05,1158.500,1150.350,19.58,50.67,8.10,1880.05
2016-02-08,1173.400,1193.250,20.38,56.13,8.51,1853.44
2016-02-09,1188.900,1191.000,21.72,56.24,8.62,1852.21
2016-02-10,1183.400,1190.000,21.36,56.57,8.53,1851.86
2016-02-11,1223.250,1241.000,28.37,62.93,8.87,1829.08
2016-02-12,1239.500,1239.750,24.10,59.00,8.64,1864.78
2016-02-15,1208.450,1208.200,.,.,8.59,.
2016-02-16,1212.000,1209.500,24.84,59.13,8.45,1895.58
2016-02-17,1202.400,1210.000,24.53,58.73,8.21,1926.82
2016-02-18,1204.400,1210.100,26.37,58.00,8.17,1917.83
2016-02-19,1221.500,1231.150,24.88,57.00,8.23,1917.78
2016-02-22,1203.650,1211.000,23.31,56.98,8.09,1945.50
2016-02-23,1218.750,1221.350,23.69,55.68,8.10,1921.27
2016-02-24,1232.250,1250.750,24.24,58.37,8.17,1929.80
2016-02-25,1235.400,1236.000,23.36,56.88,8.08,1951.70
2016-02-26,1231.000,1226.500,21.67,54.30,7.80,1948.05
2016-02-29,1234.150,1234.900,22.59,54.25,7.75,1932.23
2016-03-01,1240.000,1236.500,21.97,53.65,7.46,1978.35
2016-03-02,1229.350,1239.200,22.00,51.98,7.31,1986.45
2016-03-03,1241.950,1250.250,23.51,53.13,7.28,1993.40
2016-03-04,1271.500,1277.500,22.31,53.89,7.08,1999.99
2016-03-07,1267.600,1267.900,22.08,55.10,7.03,2001.76
2016-03-08,1274.100,1267.000,23.07,54.44,7.14,1979.26
2016-03-09,1258.250,1246.400,22.31,53.43,7.15,1989.26
2016-03-10,1247.250,1266.500,23.14,52.42,7.04,1989.57
2016-03-11,1262.250,1264.750,21.90,51.46,6.82,2022.19
2016-03-14,1256.550,1242.750,21.14,51.63,6.74,2019.64
2016-03-15,1233.600,1232.000,19.70,49.73,6.84,2015.93
2016-03-16,1233.100,1228.500,20.03,50.66,6.94,2027.22
2016-03-17,1269.600,1266.500,18.99,49.49,6.82,2040.59
2016-03-18,1254.500,1252.100,18.15,48.22,6.71,2049.58
2016-03-21,1244.250,1244.900,17.40,45.76,6.65,2051.60
2016-03-22,1251.800,1252.500,17.62,45.08,6.69,2049.80
2016-03-23,1232.200,1217.600,18.00,47.00,6.79,2036.71
2016-03-24,1216.450,1221.000,18.09,48.77,6.93,2035.94
2016-03-25,.,.,.,.,.,.
2016-03-28,.,.,17.53,48.85,6.99,2037.05
2016-03-29,1216.450,1226.000,19.52,46.95,7.14,2055.01
2016-03-30,1238.200,1236.250,18.58,46.82,7.03,2063.95
2016-03-31,1233.600,1237.000,18.45,46.30,7.05,2059.74
2016-04-01,1232.100,1213.600,18.04,45.47,7.05,2072.78
2016-04-04,1215.000,1219.750,17.95,46.41,7.03,2066.13
2016-04-05,1231.500,1231.250,18.16,47.82,7.13,2045.17
2016-04-06,1225.750,1221.400,17.82,46.77,7.04,2066.66
2016-04-07,1237.500,1242.100,19.32,46.24,7.11,2041.91
2016-04-08,1235.000,1239.500,18.74,47.04,7.03,2047.60
2016-04-11,1247.250,1254.750,19.58,49.44,7.00,2041.99
2016-04-12,1259.200,1254.600,19.09,50.17,6.87,2061.72
2016-04-13,1245.750,1245.750,17.96,48.61,6.71,2082.42
2016-04-14,1240.300,1233.850,17.83,47.71,6.60,2082.78
2016-04-15,1229.750,1227.100,17.41,47.62,6.62,2080.73
2016-04-18,1237.700,1234.300,17.30,45.94,6.62,2094.34
2016-04-19,1241.700,1255.400,17.42,46.66,6.46,2100.8
2016-04-20,1247.750,1252.000,16.69,48.63,6.31,2102.4
2016-04-21,1257.650,1249.250,17.90,50.37,6.29,2091.48
2016-04-22,1245.400,1243.250,17.21,49.70,6.29,2091.58
2016-04-25,1230.850,1238.900,17.66,49.53,6.32,2087.79
2016-04-26,1234.500,1241.700,17.43,48.20,6.26,2091.7
2016-04-27,1244.750,1247.400,16.43,48.14,6.25,2095.15
2016-04-28,1256.600,1256.000,17.90,48.75,6.19,2075.81
2016-04-29,1274.500,1285.650,20.23,51.07,6.24,2065.3
2016-05-02,.,.,19.29,54.44,6.16,2081.43
2016-05-03,1296.500,1294.000,18.70,53.48,6.31,2063.37
2016-05-04,1280.300,1283.000,19.47,54.32,6.39,2051.12
2016-05-05,1275.750,1280.250,18.46,52.90,6.42,2050.63
2016-05-06,1280.250,1289.000,18.65,55.00,6.48,2057.14
2016-05-09,1277.750,1265.250,18.65,56.54,6.53,2058.69
2016-05-10,1264.850,1262.800,18.04,54.49,6.46,2084.39
2016-05-11,1271.800,1276.850,18.35,54.79,6.40,2064.46
2016-05-12,1268.300,1279.250,17.84,53.54,6.36,2064.11
2016-05-13,1275.150,1265.900,18.29,52.40,6.41,2046.61
2016-05-16,1281.000,1285.750,18.49,53.35,6.30,2066.66
2016-05-17,1270.100,1277.000,18.17,52.08,6.26,2047.21
2016-05-18,1270.900,1272.900,18.20,53.15,6.16,2047.63
2016-05-19,1253.750,1246.250,17.85,54.65,6.29,2040.04
2016-05-20,1256.500,1254.200,17.00,53.50,6.22,2052.32
2016-05-23,1250.400,1245.900,16.80,51.39,6.21,2048.04
2016-05-24,1242.650,1236.850,16.66,50.69,6.13,2076.06
2016-05-25,1220.750,1220.600,15.98,50.40,6.04,2090.54
2016-05-26,1226.650,1223.850,15.29,48.45,6.08,2090.1
2016-05-27,1221.250,1216.250,15.39,47.60,6.08,2099.06
2016-05-30,.,.,.,.,6.08,.
2016-05-31,1210.500,1212.100,15.83,49.01,5.97,2096.96
2016-06-01,1216.250,1214.500,15.92,47.53,6.01,2099.33
2016-06-02,1215.500,1212.400,16.05,46.63,6.00,2105.26
2016-06-03,1211.000,1240.500,17.45,47.88,6.09,2099.13
2016-06-06,1240.550,1244.000,17.76,49.51,6.00,2109.41
2016-06-07,1241.100,1241.000,17.29,48.10,5.92,2112.13
2016-06-08,1252.400,1263.000,18.76,49.07,5.82,2119.12
2016-06-09,1258.350,1263.900,20.28,49.12,5.86,2115.48
2016-06-10,1266.600,1275.500,20.52,50.59,5.98,2096.07
2016-06-13,1284.100,1280.800,21.11,53.01,6.07,2079.06
2016-06-14,1279.400,1287.150,20.63,53.82,6.19,2075.32
2016-06-15,1282.000,1283.300,20.68,52.73,6.18,2071.50
2016-06-16,1307.000,1310.750,21.95,52.97,6.32,2077.99
2016-06-17,1284.500,1290.700,22.52,56.02,6.21,2071.22
2016-06-20,1283.250,1281.800,21.01,52.17,6,2083.25
